"id:ID","registration_status","effective_date","until_date","uuid"
"337","Released","2022-03-25","","c0bcf245-181e-45ba-9421-fc389b7704fb"
"338","Released","2022-03-25","","24cfb90c-ea84-49f6-be39-c663e6fe3bb6"
"339","Released","2022-03-25","","69977683-5d84-4062-81c6-083be25c7cf2"
"340","Released","2022-03-25","","82ce1018-841e-405c-841f-7e5e34d490a7"
"341","Released","2022-03-25","","1bce07f2-407a-4d76-ab91-e3fb4b05e102"
"342","Released","2022-03-25","","a2b8c378-37a1-4cc4-8129-f747c1a5b07a"
"343","Released","2022-03-25","","208f5b4f-dfbc-4c78-8ddd-9a002d85aaa1"
"344","Released","2022-03-25","","d6af168b-b2e4-4de9-8eb3-5e7fa01ce9ff"
"345","Released","2022-03-25","","d6ed039e-ab0f-4692-903e-0e49a6644dbf"
"346","Released","2022-03-25","","9e93aeed-4de7-4864-84c1-016a81a14aaf"
"347","Released","2022-03-25","","2a9cac48-de0e-4f9d-b1a5-bb35f0e97944"
"348","Released","2022-03-25","","8a0d1e32-2d74-45eb-80b7-b90e9fe7e10c"
"349","Released","2022-03-25","","a7ceacb0-ef31-4ecd-917b-4af92bf9c0bf"
"350","Released","2022-03-25","","93351024-559c-45d1-82cb-98c59f787622"
"351","Released","2022-03-25","","5cc003b9-68bd-49e8-b5e4-b777a54ab520"
"352","Released","2022-03-25","","884ad3ad-3fd0-46f6-909e-b07316e7d162"
"353","Released","2022-03-25","","4584ce7d-1411-47f5-bf37-60f4179f8be3"
"354","Released","2022-03-25","","52586ff7-89bf-4a4b-9df0-fdcac476aa38"
"355","Released","2022-03-25","","84c2966d-a71d-4087-bff0-8e3ad086f415"
"356","Released","2022-03-25","","72bd30c7-0378-4261-99c1-75f7ba4fccc7"
"357","Released","2022-03-25","","10dc7d5c-c0e1-4e2a-b7c2-f6f297e739a0"
"358","Released","2022-03-25","","1181e89a-4468-470d-8b88-5b4ea297f28d"
"359","Released","2022-03-25","","11e460d0-97db-4294-8fc0-3fb8f7788f4a"
"360","Released","2022-03-25","","b2c55ee3-3b06-413d-942a-3f92e20f95ae"
"361","Released","2022-03-25","","62856672-c4fc-4cf0-b747-853047706c71"
"362","Released","2022-03-25","","a2d361b4-e052-4b2d-b8c9-e3efe462f31a"
"363","Released","2022-03-25","","4fe38c2c-39e6-4235-9c7e-080a1106f73d"
"364","Released","2022-03-25","","a5d698ee-ec5c-48dc-ab40-dce3f982ef75"
"365","Released","2022-03-25","","2b4e742c-30cc-4ad2-be26-46e465f6ef2d"
"366","Released","2022-03-25","","eacae0a9-8404-4e8b-8e6e-21992b86c007"
"367","Released","2022-03-25","","11368dcd-e4fa-499c-8401-dc8fd8a1dbcb"
"368","Released","2022-03-25","","8940a6ea-3b21-4334-88ff-6cd744ae0d3c"
"369","Released","2022-03-25","","d795cb1f-25ce-4ac4-a6df-a602a534aaae"
"370","Released","2022-03-25","","5ea8db2f-235c-418d-9a97-4bfa0db989f1"
"371","Released","2022-03-25","","7636d7c0-a425-453c-b903-f28c4c7351ed"
"372","Released","2022-03-25","","a03be3a1-17c5-4e29-ae88-8a2912e6a02d"
"373","Released","2022-03-25","","393eda22-6bb3-4e16-b499-75e965a0e335"
"374","Released","2022-03-25","","89ab59dd-bf0c-46a0-9ed9-8205d7fd8205"
"375","Released","2022-03-25","","16664a35-0c63-4c4b-81fe-1ddb349a92cc"
"376","Released","2022-03-25","","d7d8a107-4c1f-4463-ac4a-ec55fff310be"
"377","Released","2022-03-25","","ba943cb9-700a-42c5-850a-fda7dbec42db"
"378","Released","2022-03-25","","9dd2fed4-86da-4333-af94-a862cba47f70"
"379","Released","2022-03-25","","7334fa40-6996-40aa-8d96-86facc24cc29"
"380","Released","2022-03-25","","1fb4a431-871b-4613-9d7d-55d12bd75428"
"381","Released","2022-03-25","","30a4a058-1e3a-48c6-9357-24f1816758a5"
"382","Released","2022-03-25","","0411dd91-0796-4b97-bff8-565bc7bfef37"
"383","Released","2022-03-25","","4b72e8f4-c9c3-47e1-a7d5-89691bce782a"
"384","Released","2022-03-25","","a87028a4-d393-45b6-9fdd-109c83372742"
"385","Released","2022-03-25","","60b48e4d-786c-4024-b3da-236dbcd29711"
"386","Released","2022-03-25","","f9739113-07b7-47dc-bc72-61af7ffaf54a"
"387","Released","2022-03-25","","05f33b15-6709-491a-9c93-19ece26db582"
"388","Released","2022-03-25","","abb37941-4e81-4eec-b40b-5af3dcbdbc33"
"389","Released","2022-03-25","","092ad430-9928-4e5e-ab9a-6293c34a9b4d"
"390","Released","2022-03-25","","fa2a8008-5537-469a-851e-bac2ba64c377"
"391","Released","2022-03-25","","7bd4bdb1-2461-4884-9608-4be57c8d9ae0"
"392","Released","2022-03-25","","c01f4b1e-4dcc-40c1-9da0-dc019f2e4024"
"393","Released","2022-03-25","","705f8ed1-7d3c-4026-8abf-eb6fa13eef5a"
"394","Released","2022-03-25","","1327e2b3-94e6-4e63-a722-a566c356adb5"
"395","Released","2022-03-25","","73cb6e64-6f72-4692-a7b1-33d87dee2ade"
"396","Released","2022-03-25","","d785c4ed-cde8-47d7-9260-3abfd3f1435e"
"397","Released","2022-03-25","","b22de032-83d0-4d96-9d8f-6a76b2455d83"
"398","Released","2022-03-25","","83e4122d-1f8d-416b-88a7-8938a21b8690"
"399","Released","2022-03-25","","df63f121-6181-439b-9bcf-f6e483ac5b85"
"400","Released","2022-03-25","","ec7b6205-3bb7-44fe-a1ad-49cc1a8022e3"
"401","Released","2022-03-25","","bc5a6ef0-3afb-4a9c-b7e4-f1d2a2e988f9"
"402","Released","2022-03-25","","8d1bb709-5853-4692-9747-8d072e79c619"
"403","Released","2022-03-25","","21ebf4ae-65d5-439c-a73a-99145639186f"
"404","Released","2022-03-25","","c7e628b2-b2c2-4b75-90c6-985f84941df7"
"405","Released","2022-03-25","","8fb734f1-fd8b-4cd1-8ae6-3a1e7ab2c08f"
"406","Released","2022-03-25","","2caad064-2817-4473-b6f8-e39fa17048b1"
"407","Released","2022-03-25","","571751e4-467e-44fc-8d6f-c64440910a4e"
"408","Released","2022-03-25","","799972b6-7b8e-4df7-a48b-7180025624ef"
"409","Released","2022-03-25","","6635076a-8bfa-49ba-874d-ff12d947f61a"
"410","Released","2022-03-25","","971492b2-2d7b-417f-a979-a66839244959"
"411","Released","2022-03-25","","09b73198-d13c-48df-87f2-06db9b5c34d1"
"412","Released","2022-03-25","","ced3fb8a-b98e-42e0-b506-b600608ceb88"
"413","Released","2022-03-25","","5a129a4d-2557-439e-85dd-8fbd6ece71c6"
"414","Released","2022-03-25","","99c78088-14ff-49db-8c02-0b99a238e153"
"415","Released","2022-03-25","","c463e601-ae6a-467f-8326-b252e223a302"
"416","Released","2022-03-25","","fb02568f-08bd-49d9-bf75-d15700e81ffa"
"417","Released","2022-03-25","","b855425b-dc5f-4416-b9ed-37f08dda8edf"
"418","Released","2022-03-25","","572ca801-50e0-41f3-b9e8-828fefc0c2ce"
"419","Released","2022-03-25","","331bd4e4-bf40-407d-be0a-c08194ca688f"
"420","Released","2022-03-25","","16951674-823b-4741-a9cf-086db2a987a2"
"421","Released","2022-03-25","","8555ed73-7de0-4f96-96cf-27367dba0ff1"
"422","Released","2022-03-25","","843dc174-ba62-472b-815d-d600f5b34b27"
"423","Released","2022-03-25","","fcd8b264-7d05-4fe8-b984-e6d95584e026"
"424","Released","2022-03-25","","0b9279bf-4492-4344-8977-eca9311c3904"
"425","Released","2022-03-25","","6b99105c-e5dd-4748-ae58-88c75aa9c741"
"426","Released","2022-03-25","","ee866123-7632-438a-8a0d-d8b8d32be7f4"
"427","Released","2022-03-25","","1ec594ef-2669-4f08-9f7c-b2b3c224ab54"
"428","Released","2022-03-25","","ef59323d-302d-4712-b3c6-5ebd8892ec18"
"429","Released","2022-03-25","","9ed3bf9b-3f75-466d-8152-728c14ae9770"
"430","Released","2022-03-25","","05511bbf-58df-4d1f-b8a0-311ce18b7de0"
"431","Released","2022-03-25","","64439266-e22e-4ebe-a8ef-5aab94f726a5"
"432","Released","2022-03-25","","7386a63f-6348-47a6-8bea-bca3827d41e4"
"433","Released","2022-03-25","","ba4858a3-4692-469e-a1d2-be1e958a759c"
"434","Released","2022-03-25","","0f9db300-b29d-4077-ba3f-fda7254355cd"
"435","Released","2022-03-25","","bb047022-f65f-4727-b1a9-5d9aa64ac5c0"
"436","Released","2022-03-25","","33cc3812-dc28-42c9-a149-2be5f7935ac1"
"437","Released","2022-03-25","","b04551b7-8189-4f91-931f-c14b02130d0f"
"438","Released","2022-03-25","","f972c003-f2a6-433b-afd7-f908e6796ca9"
"439","Released","2022-03-25","","b0393d4b-ba10-4108-9e11-334c14d6a23e"
"440","Released","2022-03-25","","14a8b3ba-b5c5-4b50-9f65-b3261dcdec54"
"441","Released","2022-03-25","","f4742c79-f9e8-4aa2-9596-e9acaa6b9928"
"442","Released","2022-03-25","","d3885c42-4e19-4ff5-9df1-e054c5f3d19c"
"443","Released","2022-03-25","","2fc28e7c-5d0c-4ff4-bae0-7281a59c20db"
"444","Released","2022-03-25","","2b0ac168-1ee3-4eda-9c75-e1f2fe010f4a"
"445","Released","2022-03-25","","57963dfd-8b3f-4683-99d8-8a25a094f883"
"446","Released","2022-03-25","","d8460bf4-9649-4949-a472-c9fa3662c29a"
"447","Released","2022-03-25","","c4ddcd7c-3d28-44c7-b7fc-05b11d14af31"
"448","Released","2022-03-25","","61a46d14-8423-46e1-bb3c-d41fec06e159"
"449","Released","2022-03-25","","2e555201-d20c-461d-bb43-2191e1bf1393"
"450","Released","2022-03-25","","fe9a6ae9-f387-4000-968c-a06bdab12677"
"451","Released","2022-03-25","","f06cfa0d-977c-4056-8f6a-d000ea452fb9"
"452","Released","2022-03-25","","b1727cee-a694-473b-8e8a-dfcd8b4b0235"
"453","Released","2022-03-25","","88ad335f-767c-4949-985e-df37ee7b8ffe"
"454","Released","2022-03-25","","186d4823-68db-42c7-941c-7c56bd063787"
"455","Released","2022-03-25","","1347137a-d576-4fd2-b40a-358b7773f916"
"456","Released","2022-03-25","","3f6ef6aa-67ba-48ce-97dd-9f0b13306748"
"457","Released","2022-03-25","","2dbc03c7-e3b1-4385-89a7-977cc81cbd8f"
"458","Released","2022-03-25","","50d957a4-d63e-4034-a339-4b2647cf2c0b"
"459","Released","2022-03-25","","92146d0c-445f-48f0-8168-391b733c2013"
"460","Released","2022-03-25","","fb4fba51-6353-4e50-9d3a-4a55febe2522"
"461","Released","2022-03-25","","ea25dbfa-6b00-4f70-b32b-5f394e5f862d"
"462","Released","2022-03-25","","a6c9157b-6f9e-456e-9b10-8fe7b0f49806"
"463","Released","2022-03-25","","a740ac4d-9445-4653-9f77-6bdc1c1b630a"
"464","Released","2022-03-25","","d7922130-8dae-49c5-839b-231d0b977e63"
"465","Released","2022-03-25","","e217b1c3-d069-4b90-b4fa-54d575f9e487"
"466","Released","2022-03-25","","7b04dea2-0ef7-46a9-85ab-a45a5a325640"
"467","Released","2022-03-25","","6bf3b2bc-177b-4045-9244-8d435cdba984"
"468","Released","2022-03-25","","41176e3c-22dd-4966-818b-d72fafd0b5da"
"469","Released","2022-03-25","","90435357-44e1-4616-aa05-f7eef37c03c9"
"470","Released","2022-03-25","","bae623fd-7690-450d-88d8-f050e84701bb"
"471","Released","2022-03-25","","459b4ff8-964f-469c-9aba-38115a5d5203"
"472","Released","2022-03-25","","c5a4f3b5-a829-4f85-b157-338ad41a3bc5"
"473","Released","2022-03-25","","70df7525-4497-4053-b54d-66d1d3828f1f"
"474","Released","2022-03-25","","631ca2fc-2066-48e3-a79c-a6e20050a810"
"475","Released","2022-03-25","","aecd312d-c1c2-4a96-a696-77c8af38c6a2"
"476","Released","2022-03-25","","ea1f3c93-250f-4a72-9c62-7c5af06ebca0"
"477","Released","2022-03-25","","63624525-f19f-41f8-bdeb-e81c91f3516a"
"478","Released","2022-03-25","","3a7e944c-d3cb-438f-bcfb-c7566c9f9d81"
"479","Released","2022-03-25","","61e1f40f-535a-41e9-a33e-2ac64ea38bac"
"480","Released","2022-03-25","","dd28abf0-7304-4523-a5c0-73b6b5c2d141"
"481","Released","2022-03-25","","2b27c576-d8a0-49e9-9727-55fd005f131c"
"482","Released","2022-03-25","","6faefb1f-db03-4ec1-aa7e-b1d96030703d"
"483","Released","2022-03-25","","69d1d164-363e-447a-80be-df5e48400ecb"
"484","Released","2022-03-25","","b7d81072-17dc-4264-8906-2396aa26a178"
"485","Released","2022-03-25","","721e1f5e-b366-4169-ae43-0c3bf8b3d3d6"
"486","Released","2022-03-25","","347c5593-d2d5-44c4-b19f-351991054d2e"
"487","Released","2022-03-25","","60724c55-bdee-4c03-8c16-d7c948eec003"
"488","Released","2022-03-25","","093ffeea-42d3-42c0-a2df-f87f370b7ecb"
"489","Released","2022-03-25","","e642783d-ad86-4e40-a1a7-749c888eea50"
"490","Released","2022-03-25","","4dbbc6ea-35c2-4490-872a-313b541ccb9b"
"491","Released","2022-03-25","","a880bc2d-2668-4e44-ace0-29db2385a8fa"
"492","Released","2022-03-25","","c76cb4a4-023c-4228-85b1-f28c3f9e4354"
"493","Released","2022-03-25","","efc0267f-3338-42e7-9015-c8635285371c"
"494","Released","2022-03-25","","e1587930-245e-4a81-806b-fffb30d5a86b"
"495","Released","2022-03-25","","d0adfeab-5d60-417a-a368-7cc62cd1f09d"
"496","Released","2022-03-25","","5d023004-a5d9-4bda-a167-af249a01bd69"
"497","Released","2022-03-25","","6e61d9dd-9feb-48a0-839e-f643257088e6"
"498","Released","2022-03-25","","072c5a08-c4cf-4089-a02c-d56dc4171119"
"499","Released","2022-03-25","","2ab69f29-083e-4f4c-b482-3c2d4d6027d1"
"500","Released","2022-03-25","","03d5dd65-6208-4ae2-9680-62cbb15d497a"
"501","Released","2022-03-25","","6a570308-e469-413f-b086-f497af83df23"
"502","Released","2022-03-25","","c805eec9-036a-44d6-82f9-ee22b7760950"
"503","Released","2022-03-25","","d315eb5b-2f1e-49f3-ba5b-6866710430b2"
"504","Released","2022-03-25","","97524182-551d-41c3-8ea1-0ea49cfa5db2"
"505","Released","2022-03-25","","e3a96595-5f10-4629-ad80-9119593087b0"
"506","Released","2022-03-25","","0e38fb76-7c67-40ef-a0dc-a7ffe1d14729"
"507","Released","2022-03-25","","50e254aa-b536-424d-8e26-b2d54e3fdec0"
"508","Released","2022-03-25","","4ee6c69e-6396-4b80-9153-19812962e325"
"509","Released","2022-03-25","","b86a2f08-6b5c-4d94-8887-2d99c03a96be"
"510","Released","2022-03-25","","c9de4b21-4862-4dd5-84ee-95bcfc3181d5"
"511","Released","2022-03-25","","e0cdc5e0-dabe-40fb-9922-951cbeea69b8"
"512","Released","2022-03-25","","9e458cc6-845d-4966-b573-86e4d99dfe1d"
"513","Released","2022-03-25","","42de1d57-dbe2-4c9d-8333-49dd2376d832"
"514","Released","2022-03-25","","3bc96a56-c369-412f-87eb-77aa77108516"
"515","Released","2022-03-25","","1738686d-c17b-4cf6-be7f-81a969dbf58c"
"516","Released","2022-03-25","","b522a5e0-6c52-4144-8c89-0c907de00e57"
"517","Released","2022-03-25","","094b1257-ed5e-4a4e-b53a-d2377d44c20e"
"518","Released","2022-03-25","","94f4e558-2c61-44c0-b5fb-ede6adc18f0f"
"519","Released","2022-03-25","","f7146cd6-41c2-48d0-b50c-66a54915c3d4"
"520","Released","2022-03-25","","6a7acc34-e949-4dea-9496-a9f55ba37c1a"
"521","Released","2022-03-25","","956b95f6-8ba8-46af-8849-cea74303f888"
"522","Released","2022-03-25","","fc5d5d50-f139-4f8b-8bb6-2ca7728424f4"
"523","Released","2022-03-25","","28f94c37-7ec7-42b8-9441-8b190b6b139d"
"524","Released","2022-03-25","","8e4f70b8-4167-4140-9fcf-a3f7c584c804"
"525","Released","2022-03-25","","a1cf311e-32a9-4cef-b5ca-494302334267"
"526","Released","2022-03-25","","f39d34e1-7ec4-4fb6-a2b2-e3b84384db66"
"527","Released","2022-03-25","","ee5cf96c-3eeb-4d10-95ec-2c0abd86ce64"
"528","Released","2022-03-25","","14536f8c-cc8b-4cc2-977f-3fa64811c088"
"529","Released","2022-03-25","","6bcf245c-fcd7-4a08-acaa-de2444293dcd"
"530","Released","2022-03-25","","00f73f1e-16c6-4a9e-8591-be14df662767"
"531","Released","2022-03-25","","ae31131c-9f31-402a-afe6-963409abef8d"
"532","Released","2022-03-25","","26d05b6d-b1bb-43fd-861c-37f021fead19"
"533","Released","2022-03-25","","925b3bcf-6a9b-4ce8-ae05-5cd5a7e4893a"
"534","Released","2022-03-25","","42239d7f-5748-4c71-b281-954d60e27612"
"535","Released","2022-03-25","","0f126057-6780-4723-ab58-8d621e8ed9f6"
"536","Released","2022-03-25","","5595661c-1591-432f-a560-c335f8a2921a"
"537","Released","2022-03-25","","b88d4a96-64c6-41fa-bc4c-9c120dbddbe2"
"538","Released","2022-03-25","","7adf898d-14f1-4191-a39c-0cb56ebd0b70"
"539","Released","2022-03-25","","5c66b723-700d-47b4-9c9a-2d5b80c22614"
"540","Released","2022-03-25","","79bb0686-ff75-4070-b68e-8f0a126061ab"
"541","Released","2022-03-25","","b8faaf2d-e006-4596-8535-a4f00241ba85"
"542","Released","2022-03-25","","e97d126c-83f9-4e4f-b508-3194717d5f50"
"543","Released","2022-03-25","","629b372b-b5b4-4247-9761-65b2d5c03b09"
"544","Released","2022-03-25","","a65c6974-46f7-4039-9836-d5985fa16b28"
"545","Released","2022-03-25","","c6df1a61-76ef-4970-9d6d-3fc9e2256050"
"546","Released","2022-03-25","","bfbc3235-b00a-4c3e-b7b7-814a7fb81b5a"
"547","Released","2022-03-25","","adfcec66-d915-4bd9-a0dd-a7848bd7a3d7"
"548","Released","2022-03-25","","d3b8fec1-6573-4937-a5ac-09b8c27fc8d2"
"549","Released","2022-03-25","","c80f923f-c9ec-4b96-850e-9f64c3e8912f"
"550","Released","2022-03-25","","a6d1a1a5-c7d6-4de5-bee7-da15c56e4513"
"551","Released","2022-03-25","","44e6cc50-3681-473c-af7e-45387dde6076"
"552","Released","2022-03-25","","d2a78e0a-dc41-479a-a4cf-c62abdbf8f55"
"553","Released","2022-03-25","","69cb27b2-5079-4809-b0a1-bf2630a214b1"
"554","Released","2022-03-25","","3536113b-3c28-470f-b620-74c094b2d878"
"555","Released","2022-03-25","","805d7dc2-0f59-4fd3-b85a-0ebb49a00e15"
"556","Released","2022-03-25","","f7a6705a-d110-45c3-a189-27a3cdd421dc"
"557","Released","2022-03-25","","5fdc0ea2-8f34-480d-9fd0-a26544f9c483"
"558","Released","2022-03-25","","f10fa692-80f7-47b2-9790-8d3c70005f02"
"559","Released","2022-03-25","","b6e27e90-d4ab-4535-87b3-7d868558fc39"
"560","Released","2022-03-25","","712ce0dc-49b8-4769-8923-4f418f610e6a"
"561","Released","2022-03-25","","b5c9ba51-b8cc-40a7-ab41-b6026862a270"
"562","Released","2022-03-25","","ef5a9f0e-720e-4105-b6c8-9ab16c8bbb39"
"563","Released","2022-03-25","","6d9647ac-f412-4f2c-9ecd-d16b30b54d88"
"564","Released","2022-03-25","","9f6a1d18-43a1-4daf-ae84-7807d3d98b2d"
"565","Released","2022-03-25","","0d5c4852-35e7-4639-b513-90c059b3c0c0"
"566","Released","2022-03-25","","4a210ce3-a1d7-4fdc-a026-1637f4d37d70"
"567","Released","2022-03-25","","84ee6787-d38f-4f52-8dce-64f54b0e41c3"
"568","Released","2022-03-25","","af36f2cc-3316-49f5-bb2c-8586cad9e6ce"
"569","Released","2022-03-25","","edd8ab82-e0a9-4d76-a6d6-b8eebcd6dac5"
"570","Released","2022-03-25","","e03b2b91-3f93-4967-a5d8-9539115af372"
"571","Released","2022-03-25","","97868f20-53be-4a0a-801c-725fff4c26a3"
"572","Released","2022-03-25","","326dfdc2-9c62-48f0-96c5-86eba3a0fbf3"
"573","Released","2022-03-25","","60e18751-3b86-425b-8b09-f1e4586a1362"
"574","Released","2022-03-25","","47db79e7-2dfe-42f6-8bde-4ea28bf2be67"
"575","Released","2022-03-25","","c9670a60-d5eb-4e3d-941f-567e12ec812b"
"576","Released","2022-03-25","","30812826-16fc-40b8-9348-7c6df1269939"
"577","Released","2022-03-25","","5aa71715-3c8f-4c33-b27f-c6d7c88658bf"
"578","Released","2022-03-25","","963290cd-a964-4e9a-8816-3e295b78a188"
"579","Released","2022-03-25","","dae408ca-afdf-4a04-acc4-c237ed23b6fd"
"580","Released","2022-03-25","","cb50c077-639c-4427-9bf0-01c3ca17ac7a"
"581","Released","2022-03-25","","79d88f5c-43a6-4578-9fbd-3d5574fc565f"
"582","Released","2022-03-25","","0272da8e-e1a4-43b4-b6bf-bcf3eed7ab4a"
"583","Released","2022-03-25","","b610b38a-a8c5-4f9f-8a41-d9eb6a1b33ef"
"584","Released","2022-03-25","","90df02d4-49b8-494c-9582-6967b331b1e4"
"585","Released","2022-03-25","","13d6ba7b-ac1c-4ff8-ab12-8db5ebadddd0"
"586","Released","2022-03-25","","681f69fc-e31a-4e00-b7f1-6f30b455bd6f"
"587","Released","2022-03-25","","db8c8452-5b50-42e8-975f-c0fe08dae47b"
"588","Released","2022-03-25","","7749ca05-8611-414d-bc2a-bff88a834133"
"589","Released","2022-03-25","","90ff7b67-38f6-480d-be7d-e0dba1b2e92f"
"590","Released","2022-03-25","","f00dacb1-04d0-4b7d-8590-0dfe4dda180d"
"591","Released","2022-03-25","","4a4b2c1e-e46a-4d52-a246-b856a207fafc"
"592","Released","2022-03-25","","6ff9b383-58c9-4d7e-bb2c-9c4118b39a7b"
"593","Released","2022-03-25","","b4593182-23fa-49d1-8f75-f14c93e24b18"
"594","Released","2022-03-25","","f3f371e2-1b4a-429e-9f66-d78587996404"
"595","Released","2022-03-25","","5e3838bf-4d70-451d-ad8b-e64e908ea6b2"
"596","Released","2022-03-25","","603aeb97-81ec-4547-9aeb-4df61ae4dfc2"
"597","Released","2022-03-25","","39d463bb-84f2-4610-9343-233f9d2f32ed"
"598","Released","2022-03-25","","4efd407a-e409-44b9-b33e-35284f4a2329"
"599","Released","2022-03-25","","bbfed8fd-70b8-418d-afcc-d86ea4d9ecc7"
"600","Released","2022-03-25","","36554d0b-80f3-4092-85ad-f167187ca08b"
"601","Released","2022-03-25","","03488f66-b8ef-420a-9ce1-127f94cb9930"
"602","Released","2022-03-25","","852e3563-cace-4704-8e64-9669e12e9825"
"603","Released","2022-03-25","","18b028c2-b579-4885-9d7d-5b9cb8beb9d1"
"604","Released","2022-03-25","","5b4ef77e-e709-4df3-a26c-58fd1603eec8"
"605","Released","2022-03-25","","394871e4-fa5d-44f1-be10-b35ce697983b"
"606","Released","2022-03-25","","5117ea83-fedf-4078-a316-1e180dc59ad1"
"607","Released","2022-03-25","","368bfc3c-56c6-409e-b92c-3ddec13a1c25"
"608","Released","2022-03-25","","84f22e19-9448-4810-bb27-e8e703d5e1fb"
"609","Released","2022-03-25","","6212a889-1716-465d-b1a8-b2cc2d271b41"
"610","Released","2022-03-25","","2442705b-6adc-4e38-82e6-ffac9939890a"
"611","Released","2022-03-25","","9a7e2215-e8ff-443f-b657-36c5aeb0af4e"
"612","Released","2022-03-25","","8491635f-498f-4e01-bc7d-4ba8a5086d5f"
"613","Released","2022-03-25","","ff7f49ff-3cac-458a-87f4-05644f4dace4"
"614","Released","2022-03-25","","0c400aeb-ce5a-450f-be73-8f134061c2fd"
"615","Released","2022-03-25","","cc772a77-dd7c-409e-b975-842dcd67486a"
"616","Released","2022-03-25","","fa207336-dd07-4a1b-a0c9-f1e10c8268cc"
"617","Released","2022-03-25","","1c712fcb-78a0-4ad5-933c-a9102d2fdbef"
"618","Released","2022-03-25","","c3bc1332-cbc9-4219-92d5-ea8ffa045d16"
"619","Released","2022-03-25","","cccc064d-bb1a-4eaf-8366-60ec245e54fc"
"620","Released","2022-03-25","","16f51173-85f6-4b75-992c-3adb406dd281"
"621","Released","2022-03-25","","83c4cea3-cd99-4dc2-8772-fdd8abe7f294"
"622","Released","2022-03-25","","987239c5-6d04-4742-954b-e67d379bf830"
"623","Released","2022-03-25","","72861718-a1c3-4c94-914f-5de947a1c6d3"
"624","Released","2022-03-25","","1a6e3ed7-293e-4c4b-9777-4c21efb3d0d5"
"625","Released","2022-03-25","","107d5e90-e539-4265-a1a9-e1fd15a595c3"
"626","Released","2022-03-25","","6891f9ba-0887-4830-8456-18359dcb2560"
"627","Released","2022-03-25","","d61c1b68-b31a-4796-8a01-062b578af1d4"
"628","Released","2022-03-25","","c6c611ca-e763-42bd-aaac-5e5a47e3ac49"
"629","Released","2022-03-25","","51e113c3-35bb-4e11-887d-fc513f117234"
"630","Released","2022-03-25","","b41886c1-8a3b-482f-9204-61270046a69b"
"631","Released","2022-03-25","","7cc7740a-8148-4ee2-9a72-b343aaaa0e12"
"632","Released","2022-03-25","","efcda141-844e-4e6f-8f59-1b04a2c914d7"
"633","Released","2022-03-25","","d048e693-0efb-4a1c-afc5-cc2b822ef07a"
"634","Released","2022-03-25","","29b9a31c-970d-4673-896d-d3fc77bfd76a"
"635","Released","2022-03-25","","184c31a8-3013-4a99-91d5-510434532491"
"636","Released","2022-03-25","","76823064-328e-4349-9f2f-135d96d9eef7"
"637","Released","2022-03-25","","f5d4ca60-ba86-4fd7-90bb-67d7cfb1f3ff"
"638","Released","2022-03-25","","c370bb9b-224f-4c64-8010-4366e1f2f321"
"639","Released","2022-03-25","","75c9d479-7e14-4336-ba0e-08b7c2fdd0f2"
"640","Released","2022-03-25","","859852c6-4bf2-4233-bf54-a53283cfde7c"
"641","Released","2022-03-25","","233bb97c-e6ee-412c-a825-1823adc6adec"
"642","Released","2022-03-25","","0962a0e9-dc81-4662-8bf8-c6085a87fa12"
"643","Released","2022-03-25","","a20cf286-0eef-4872-9bcc-26251cbcef4f"
"644","Released","2022-03-25","","af4f706e-f1a8-4ace-b75f-ca70b5ae6f5b"
"645","Released","2022-03-25","","0a323887-2489-4008-9cac-00a4f89a4499"
"646","Released","2022-03-25","","0aa25ffc-ec48-4992-b76c-94e8d66cd165"
"647","Released","2022-03-25","","4e6166e2-63b7-4777-ac5d-497fe131b334"
"648","Released","2022-03-25","","f13b5300-0f8a-44c8-83d5-b812cea680fd"
"649","Released","2022-03-25","","554b32df-188f-4b5e-9b85-d3a76d5a5df9"
"650","Released","2022-03-25","","48056785-ef0b-49cc-8cc1-040df7d6d806"
"651","Released","2022-03-25","","0b07c3bb-fa8a-4bb1-8ee4-01c4fe0aaee9"
"652","Released","2022-03-25","","a51df894-8da9-48c7-8d07-2e6752fe15bc"
"653","Released","2022-03-25","","51afaa7f-cdf6-49aa-8ab4-d6fa8ee51089"
"654","Released","2022-03-25","","34d1ce5e-d80b-4313-95f8-df0346552f58"
"655","Released","2022-03-25","","2ceeb8e1-8bca-431c-a240-48bbb9447026"
"656","Released","2022-03-25","","5d1ab247-fde7-467d-b869-441a4d3a99e8"
"657","Released","2022-03-25","","9b8cb514-af80-47eb-b5a8-3113c617f82c"
"658","Released","2022-03-25","","1e740274-c360-4a1f-b908-17f9f7e1f463"
"659","Released","2022-03-25","","d7cb8756-6770-46de-871c-6ca89fff38b8"
"660","Released","2022-03-25","","abb8a8d7-64bf-4f18-8ea1-87b968c6fff9"
"661","Released","2022-03-25","","0814d876-1fd4-46c6-beed-f727d30cfd15"
"662","Released","2022-03-25","","e2b6fd45-eadd-47f7-9c98-175fb1456847"
"663","Released","2022-03-25","","ffe3c573-24c6-4b33-a233-cbefeb0b659e"
"664","Released","2022-03-25","","c9f7919b-fcea-43b0-b263-a027763694e7"
"665","Released","2022-03-25","","fc8fc1aa-3cf0-4946-96bd-1c5a0897e71d"
"666","Released","2022-03-25","","623c5317-80ee-4b21-b73c-05400179b9ef"
"667","Released","2022-03-25","","80b1bf99-c113-41d8-b06f-fa40601fb02d"
