"id:ID","uuid","uri"
"63138","2ff3887c-c2b1-42d7-be45-a6c60ee1ca16","https://ct.d4k.dk/cdisc/dataset/cs/2021-09-24/protocol"
"63139","6517783c-9c40-40a1-a980-ba67cecaf6bb","https://ct.d4k.dk/cdisc/dataset/cs/2021-09-24/sdtm"
"63140","91ee46ee-2cb0-4b0f-9186-0a8a29ef7b4f","https://ct.d4k.dk/cdisc/dataset/cs/2021-09-24/send"
"63141","9c1f74f7-7118-4cb2-ab66-62c6ecb35f6a","https://ct.d4k.dk/cdisc/dataset/cs/2021-12-17/adam"
"63142","4ef342c4-4d26-4d0e-840f-80ff3f07ca8d","https://ct.d4k.dk/cdisc/dataset/cs/2021-12-17/cdash"
"63143","9fffc3f6-b170-4375-9b6d-364d30908339","https://ct.d4k.dk/cdisc/dataset/cs/2021-12-17/define-xml"
"63144","6cc84537-9832-44fb-8230-125f1b362d47","https://ct.d4k.dk/cdisc/dataset/cs/2021-12-17/glossary"
"63145","336b954f-8072-4918-87d6-c6bde7cb4bc2","https://ct.d4k.dk/cdisc/dataset/cs/2021-12-17/protocol"
"63146","aa15aa55-8546-410f-8185-4a73d4c65c4b","https://ct.d4k.dk/cdisc/dataset/cs/2021-12-17/sdtm"
"63147","4c60ba69-3f70-4af3-b0ed-95e2b640170e","https://ct.d4k.dk/cdisc/dataset/cs/2021-12-17/send"
"63148","e35571f0-47cc-453e-b52f-d470ebda7a30","https://ct.d4k.dk/cdisc/dataset/cs/2022-03-25/protocol"
"63149","2a23aed0-ff0e-46cb-9f38-35675d1b2865","https://ct.d4k.dk/cdisc/dataset/cs/2022-03-25/sdtm"
"63150","ff81269e-d30d-43ea-8184-99a550fe2528","https://ct.d4k.dk/cdisc/dataset/cs/2022-03-25/send"
"63151","fa8e7dec-9bb4-4bf8-be06-151bc95d5b8d","https://ct.d4k.dk/cdisc/dataset/cs/2022-06-24/adam"
"63152","c720d1d5-4525-4641-8df4-19e3f2c61b9d","https://ct.d4k.dk/cdisc/dataset/cs/2022-06-24/cdash"
"63153","c0b9093c-cfb8-4bee-874e-2afc4f3dde1b","https://ct.d4k.dk/cdisc/dataset/cs/2022-06-24/protocol"
"63154","c08a85b5-f6c7-4c63-ab4d-5fb901b53d84","https://ct.d4k.dk/cdisc/dataset/cs/2022-06-24/sdtm"
"63155","30fc4f7f-e478-4d3d-894a-51ec92c880c3","https://ct.d4k.dk/cdisc/dataset/cs/2022-06-24/send"
"63156","84fa39b8-05d5-45df-949c-33a8a4f1781c","https://ct.d4k.dk/dataset/cs/2022-09-01/test-codes"
"63157","6bdef4c5-8aaa-467c-aabb-13c4f24007bd","https://ct.d4k.dk/cdisc/dataset/cs/2022-09-30/cdash"
"63158","eec91f5f-1caf-482f-b005-c091893c91de","https://ct.d4k.dk/cdisc/dataset/cs/2022-09-30/ddf"
"63159","5de939c3-ed97-4cc3-8f93-94b3abc87af2","https://ct.d4k.dk/cdisc/dataset/cs/2022-09-30/define-xml"
"63160","77b6f4b0-33ce-48e3-a5a5-0f7272e51fd5","https://ct.d4k.dk/cdisc/dataset/cs/2022-09-30/protocol"
"63161","8b158598-fa48-45db-845f-53b78a2a5c28","https://ct.d4k.dk/cdisc/dataset/cs/2022-09-30/sdtm"
"63162","56ad7624-bf55-477e-bcde-7f325e7b42c5","https://ct.d4k.dk/cdisc/dataset/cs/2022-09-30/send"
"63163","198eb00d-aaec-4cc5-821e-0548e2f26011","https://ct.d4k.dk/dataset/cs/2022-10-01/test-codes"
"63164","8d023aa0-beb5-431c-9b71-08d3922b46f3","https://ct.d4k.dk/dataset/cs/2022-11-30/test-codes"
"63165","ebd4cad7-141a-40d9-9aa7-f03754575e4a","https://ct.d4k.dk/cdisc/dataset/cs/2022-12-16/cdash"
"63166","a1295328-f965-4f3b-b22a-034ed17649d4","https://ct.d4k.dk/cdisc/dataset/cs/2022-12-16/ddf"
"63167","caee68c3-6c52-4b26-95bb-3873f2580410","https://ct.d4k.dk/cdisc/dataset/cs/2022-12-16/define-xml"
"63168","33374526-2e75-42f1-b4d8-e04df11930d5","https://ct.d4k.dk/cdisc/dataset/cs/2022-12-16/glossary"
"63169","fa68ee7a-d7f2-49fc-a8ba-7618d7bb8018","https://ct.d4k.dk/cdisc/dataset/cs/2022-12-16/protocol"
"63170","b76229a9-0305-4111-b29d-e31b6fecacb0","https://ct.d4k.dk/cdisc/dataset/cs/2022-12-16/sdtm"
"63171","e9daf162-561d-4b97-abe9-b123856aab4f","https://ct.d4k.dk/cdisc/dataset/cs/2022-12-16/send"
"63172","da1a0521-8ced-4726-9c12-e078dde92ed0","https://ct.d4k.dk/dataset/cs/2023-02-15/test-codes"
